央卫,#genre#
湖北卫视,http://www.kitcc.cn:8887/rtp/239.77.1.93:5146
湖北卫视,http://www.kitcc.cn:8887/rtp/239.77.1.174:5146
湖北卫视,http://www.kitcc.cn:8887/rtp/239.77.0.95:5146
湖北卫视,http://www.kitcc.cn:8887/rtp/239.77.0.128:5146
辽宁卫视,http://www.kitcc.cn:8887/rtp/239.77.1.103:5146
辽宁卫视 ,http://www.kitcc.cn:8887/rtp/239.77.0.123:5146
辽宁卫视,http://www.kitcc.cn:8887/rtp/239.77.0.161:5146
黑龙江卫视,http://www.kitcc.cn:8887/rtp/239.77.1.6:5146
黑龙江卫视,http://www.kitcc.cn:8887/rtp/239.77.1.179:5146
黑龙江卫视,http://www.kitcc.cn:8887/rtp/239.77.0.93:5146
黑龙江卫视,http://www.kitcc.cn:8887/rtp/239.77.0.124:5146
贵州卫视,http://www.kitcc.cn:8887/rtp/239.77.1.221:5146
贵州卫视,http://www.kitcc.cn:8887/rtp/239.77.0.230:5146
四川卫视,http://www.kitcc.cn:8887/rtp/239.77.1.215:5146
四川卫视,http://www.kitcc.cn:8887/rtp/239.77.0.159:5146
四川卫视,http://www.kitcc.cn:8887/rtp/239.77.0.163:5146
河南卫视,http://www.kitcc.cn:8887/rtp/239.77.1.229:5146
河南卫视,http://www.kitcc.cn:8887/rtp/239.77.0.17:5146
云南卫视,http://www.kitcc.cn:8887/rtp/239.253.43.37:5146
云南卫视,http://www.kitcc.cn:8887/rtp/239.253.43.100:5146
重庆卫视,http://www.kitcc.cn:8887/rtp/239.77.1.162:5146
重庆卫视,http://www.kitcc.cn:8887/rtp/239.77.0.182:5146
河北卫视,http://www.kitcc.cn:8887/rtp/239.77.1.214:5146
河北卫视,http://www.kitcc.cn:8887/rtp/239.77.0.148:5146
东南卫视,http://www.kitcc.cn:8887/rtp/239.77.1.104:5146
东南卫视,http://www.kitcc.cn:8887/rtp/239.77.0.146:5146
广西卫视,http://www.kitcc.cn:8887/rtp/239.253.43.36:5146
广西卫视,http://www.kitcc.cn:8887/rtp/239.77.0.139:5146
吉林卫视,http://www.kitcc.cn:8887/rtp/239.77.1.111:5146
吉林卫视,http://www.kitcc.cn:8887/rtp/239.77.0.150:5146
陕西卫视,http://www.kitcc.cn:8887/rtp/239.77.0.68:5146
陕西卫视,http://www.kitcc.cn:8887/rtp/239.77.1.54:5146
山西卫视,http://www.kitcc.cn:8887/rtp/239.77.0.69:5146
山西卫视,http://www.kitcc.cn:8887/rtp/239.77.1.74:5146
内蒙古卫视,http://www.kitcc.cn:8887/rtp/239.77.0.70:5146
内蒙古卫视,http://www.kitcc.cn:8887/rtp/239.77.1.55:5146
青海卫视,http://www.kitcc.cn:8887/rtp/239.77.0.71:5146
青海卫视,http://www.kitcc.cn:8887/rtp/239.77.1.70:5146
海南卫视,http://www.kitcc.cn:8887/rtp/239.253.43.35:5146
海南卫视,http://www.kitcc.cn:8887/rtp/239.253.43.101:5146
宁夏卫视,http://www.kitcc.cn:8887/rtp/239.77.0.73:5146
宁夏卫视,http://www.kitcc.cn:8887/rtp/239.77.1.47:5146
西藏卫视,http://www.kitcc.cn:8887/rtp/239.77.0.74:5146
西藏卫视,http://www.kitcc.cn:8887/rtp/239.77.1.49:5146
新疆卫视,http://www.kitcc.cn:8887/rtp/239.77.0.75:5146
新疆卫视,http://www.kitcc.cn:8887/rtp/239.77.1.53:5146
甘肃卫视,http://www.kitcc.cn:8887/rtp/239.77.1.57:5146
甘肃卫视,http://www.kitcc.cn:8887/rtp/239.77.0.189:5146
兵团卫视,http://www.kitcc.cn:8887/rtp/239.77.0.77:5146
兵团卫视,http://www.kitcc.cn:8887/rtp/239.77.1.80:5146
厦门卫视,http://www.kitcc.cn:8887/rtp/239.77.0.96:5146
三沙卫视,http://www.kitcc.cn:8887/rtp/239.77.1.117:5146
三沙卫视,http://www.kitcc.cn:8887/rtp/239.253.43.113:5146
吉林延边卫视,http://www.kitcc.cn:8887/rtp/239.77.0.10:5146
延边卫视,http://www.kitcc.cn:8887/rtp/239.77.1.99:5146
广东卫视,http://www.kitcc.cn:8887/rtp/239.77.1.19:5146
广东卫视,http://www.kitcc.cn:8887/rtp/239.77.1.152:5146
广东卫视,http://www.kitcc.cn:8887/rtp/239.77.0.84:5146
广东卫视,http://www.kitcc.cn:8887/rtp/239.77.0.166:5146
广东珠江,http://www.kitcc.cn:8887/rtp/239.77.0.1:5146
广东珠江,http://www.kitcc.cn:8887/rtp/239.77.0.114:5146
广东新闻,http://www.kitcc.cn:8887/rtp/239.77.0.173:5146
广东民生,http://www.kitcc.cn:8887/rtp/239.77.0.225:5146
广东体育,http://www.kitcc.cn:8887/rtp/239.77.0.168:5146
经济科教,http://www.kitcc.cn:8887/rtp/239.77.0.85:5146
经济科教,http://www.kitcc.cn:8887/rtp/239.77.0.167:5146
大湾区卫视,http://www.kitcc.cn:8887/rtp/239.77.0.215:5146
广东影视,http://www.kitcc.cn:8887/rtp/239.77.0.217:5146
广东少儿,http://www.kitcc.cn:8887/rtp/239.77.0.250:5146
嘉佳卡通,http://www.kitcc.cn:8887/rtp/239.77.0.179:5146
南方购物,http://www.kitcc.cn:8887/rtp/239.77.0.22:5146
岭南戏曲,http://www.kitcc.cn:8887/rtp/239.77.0.16:5146
现代教育,http://www.kitcc.cn:8887/rtp/239.77.0.18:5146
广州综合,http://www.kitcc.cn:8887/rtp/239.253.43.71:5146
广州新闻,http://www.kitcc.cn:8887/rtp/239.253.43.72:5146
广州影视,http://www.kitcc.cn:8887/rtp/239.253.43.73:5146
广州法治,http://www.kitcc.cn:8887/rtp/239.253.43.74:5146
深圳卫视,http://www.kitcc.cn:8887/rtp/239.77.1.3:5146
深圳卫视,http://www.kitcc.cn:8887/rtp/239.77.1.148:5146
深圳卫视,http://www.kitcc.cn:8887/rtp/239.77.0.92:5146
深圳卫视,http://www.kitcc.cn:8887/rtp/239.77.0.130:5146
佛山公共,http://www.kitcc.cn:8887/rtp/239.253.43.53:5146
佛山南海,http://www.kitcc.cn:8887/rtp/239.253.43.54:5146
佛山顺德,http://www.kitcc.cn:8887/rtp/239.253.43.55:5146
佛山影视,http://www.kitcc.cn:8887/rtp/239.253.43.56:5146
佛山综合,http://www.kitcc.cn:8887/rtp/239.253.43.57:5146



CCTV1,http://nas147.myds.me:8888/udp/239.77.0.241:5146
CCTV1,http://nas147.myds.me:8888/udp/239.77.1.17:5146
CCTV1,http://nas147.myds.me:8888/udp/239.77.1.144:5146
CCTV1,http://nas147.myds.me:8888/udp/239.77.0.86:5146
CCTV1,http://nas147.myds.me:8888/udp/239.77.0.129:5146
CCTV2,http://nas147.myds.me:8888/udp/239.77.1.158:5146
CCTV2,http://nas147.myds.me:8888/udp/239.253.43.17:5146
CCTV2,http://nas147.myds.me:8888/udp/239.77.0.137:5146
CCTV3,http://nas147.myds.me:8888/udp/239.77.0.169:5146
CCTV3,http://nas147.myds.me:8888/udp/239.77.0.175:5146
CCTV4,http://nas147.myds.me:8888/udp/239.77.1.163:5146
CCTV4,http://nas147.myds.me:8888/udp/239.77.1.166:5146
CCTV4,http://nas147.myds.me:8888/udp/239.77.0.78:5146
CCTV4美洲,http://nas147.myds.me:8888/udp/239.253.43.121:5146
CCTV4欧洲,http://nas147.myds.me:8888/udp/239.253.43.120:5146
CCTV5,http://nas147.myds.me:8888/udp/239.77.0.170:5146
CCTV5,http://nas147.myds.me:8888/udp/239.77.0.177:5146
CCTV5+,http://nas147.myds.me:8888/udp/239.77.0.87:5146
CCTV5+,http://nas147.myds.me:8888/udp/239.77.1.31:5146
CCTV6,http://nas147.myds.me:8888/udp/239.77.0.171:5146
CCTV6,http://nas147.myds.me:8888/udp/239.77.0.178:5146
CCTV7,http://nas147.myds.me:8888/udp/239.77.1.159:5146
CCTV7,http://nas147.myds.me:8888/udp/239.77.1.167:5146
CCTV7,http://nas147.myds.me:8888/udp/239.77.0.138:5146
CCTV8,http://nas147.myds.me:8888/udp/239.77.0.172:5146
CCTV8,http://nas147.myds.me:8888/udp/239.77.0.181:5146
CCTV9,http://nas147.myds.me:8888/udp/239.77.1.160:5146
CCTV9,http://nas147.myds.me:8888/udp/239.77.1.168:5146
CCTV10,http://nas147.myds.me:8888/udp/239.77.1.113:5146
CCTV10,http://nas147.myds.me:8888/udp/239.77.1.169:5146
CCTV10,http://nas147.myds.me:8888/udp/239.77.0.134:5146
CCTV11,http://nas147.myds.me:8888/udp/239.77.1.238:5146
CCTV12,http://nas147.myds.me:8888/udp/239.77.1.109:5146
CCTV12,http://nas147.myds.me:8888/udp/239.77.1.170:5146
CCTV13,http://nas147.myds.me:8888/udp/239.77.0.188:5146
CCTV13,http://nas147.myds.me:8888/udp/239.253.43.196:5146
CCTV14,http://nas147.myds.me:8888/udp/239.77.1.161:5146
CCTV14,http://nas147.myds.me:8888/udp/239.77.1.171:5146
CCTV15,http://nas147.myds.me:8888/udp/239.77.1.239:5146
CCTV16,http://nas147.myds.me:8888/udp/239.77.0.165:5146
CCTV16,http://nas147.myds.me:8888/udp/239.77.1.76:5146
CCTV17,http://nas147.myds.me:8888/udp/239.77.1.121:5146
CCTV17,http://nas147.myds.me:8888/udp/239.77.0.198:5146
CCTV4K,http://nas147.myds.me:8888/udp/239.77.0.194:5146
CCTV4K 50p,http://nas147.myds.me:8888/udp/239.77.0.174:5146
CCTV4K,http://nas147.myds.me:8888/udp/239.77.1.180:5146
CCTV8K,http://nas147.myds.me:8888/udp/239.253.43.106:5146
湖南卫视,http://nas147.myds.me:8888/udp/239.77.1.5:5146
湖南卫视,http://nas147.myds.me:8888/udp/239.77.1.129:5146
湖南卫视,http://nas147.myds.me:8888/udp/239.77.0.88:5146
湖南卫视,http://nas147.myds.me:8888/udp/239.77.0.127:5146
浙江卫视,http://nas147.myds.me:8888/udp/239.77.1.33:5146
浙江卫视,http://nas147.myds.me:8888/udp/239.77.1.150:5146
浙江卫视,http://nas147.myds.me:8888/udp/239.77.0.89:5146
浙江卫视,http://nas147.myds.me:8888/udp/239.77.0.125:5146
江苏卫视,http://nas147.myds.me:8888/udp/239.77.1.18:5146
江苏卫视,http://nas147.myds.me:8888/udp/239.77.1.149:5146
江苏卫视,http://nas147.myds.me:8888/udp/239.77.0.90:5146
江苏卫视,http://nas147.myds.me:8888/udp/239.77.0.126:5146
东方卫视,http://nas147.myds.me:8888/udp/239.77.1.218:5146
东方卫视,http://nas147.myds.me:8888/udp/239.77.1.156:5146
东方卫视,http://nas147.myds.me:8888/udp/239.77.0.98:5146
安徽卫视,http://nas147.myds.me:8888/udp/239.77.1.92:5146
安徽卫视,http://nas147.myds.me:8888/udp/239.77.1.157:5146
安徽卫视,http://nas147.myds.me:8888/udp/239.77.0.183:5146
北京卫视,http://nas147.myds.me:8888/udp/239.77.1.4:5146
北京卫视,http://nas147.myds.me:8888/udp/239.77.1.151:5146
北京卫视,http://nas147.myds.me:8888/udp/239.77.0.91:5146
天津卫视,http://nas147.myds.me:8888/udp/239.77.1.141:5146
天津卫视,http://nas147.myds.me:8888/udp/239.77.1.182:5146
天津卫视,http://nas147.myds.me:8888/udp/239.77.0.97:5146
天津卫视,http://nas147.myds.me:8888/udp/239.77.0.131:5146
山东卫视,http://nas147.myds.me:8888/udp/239.77.1.142:5146
山东卫视,http://nas147.myds.me:8888/udp/239.77.1.153:5146
山东卫视,http://nas147.myds.me:8888/udp/239.77.0.94:5146
山东卫视,http://nas147.myds.me:8888/udp/239.77.0.132:5146
江西卫视,http://nas147.myds.me:8888/udp/239.77.1.219:5146
江西卫视,http://nas147.myds.me:8888/udp/239.77.0.149:5146
湖北卫视,http://nas147.myds.me:8888/udp/239.77.1.93:5146
湖北卫视,http://nas147.myds.me:8888/udp/239.77.1.174:5146
湖北卫视,http://nas147.myds.me:8888/udp/239.77.0.95:5146
湖北卫视,http://nas147.myds.me:8888/udp/239.77.0.128:5146
辽宁卫视,http://nas147.myds.me:8888/udp/239.77.1.103:5146
辽宁卫视 ,http://nas147.myds.me:8888/udp/239.77.0.123:5146
辽宁卫视,http://nas147.myds.me:8888/udp/239.77.0.161:5146
黑龙江卫视,http://nas147.myds.me:8888/udp/239.77.1.6:5146
黑龙江卫视,http://nas147.myds.me:8888/udp/239.77.1.179:5146
黑龙江卫视,http://nas147.myds.me:8888/udp/239.77.0.93:5146
黑龙江卫视,http://nas147.myds.me:8888/udp/239.77.0.124:5146
贵州卫视,http://nas147.myds.me:8888/udp/239.77.1.221:5146
贵州卫视,http://nas147.myds.me:8888/udp/239.77.0.230:5146
四川卫视,http://nas147.myds.me:8888/udp/239.77.1.215:5146
四川卫视,http://nas147.myds.me:8888/udp/239.77.0.159:5146
四川卫视,http://nas147.myds.me:8888/udp/239.77.0.163:5146
河南卫视,http://nas147.myds.me:8888/udp/239.77.1.229:5146
河南卫视,http://nas147.myds.me:8888/udp/239.77.0.17:5146
云南卫视,http://nas147.myds.me:8888/udp/239.253.43.37:5146
云南卫视,http://nas147.myds.me:8888/udp/239.253.43.100:5146
重庆卫视,http://nas147.myds.me:8888/udp/239.77.1.162:5146
重庆卫视,http://nas147.myds.me:8888/udp/239.77.0.182:5146
河北卫视,http://nas147.myds.me:8888/udp/239.77.1.214:5146
河北卫视,http://nas147.myds.me:8888/udp/239.77.0.148:5146
东南卫视,http://nas147.myds.me:8888/udp/239.77.1.104:5146
东南卫视,http://nas147.myds.me:8888/udp/239.77.0.146:5146
广西卫视,http://nas147.myds.me:8888/udp/239.253.43.36:5146
广西卫视,http://nas147.myds.me:8888/udp/239.77.0.139:5146
吉林卫视,http://nas147.myds.me:8888/udp/239.77.1.111:5146
吉林卫视,http://nas147.myds.me:8888/udp/239.77.0.150:5146
陕西卫视,http://nas147.myds.me:8888/udp/239.77.0.68:5146
陕西卫视,http://nas147.myds.me:8888/udp/239.77.1.54:5146
山西卫视,http://nas147.myds.me:8888/udp/239.77.0.69:5146
山西卫视,http://nas147.myds.me:8888/udp/239.77.1.74:5146
内蒙古卫视,http://nas147.myds.me:8888/udp/239.77.0.70:5146
内蒙古卫视,http://nas147.myds.me:8888/udp/239.77.1.55:5146
青海卫视,http://nas147.myds.me:8888/udp/239.77.0.71:5146
青海卫视,http://nas147.myds.me:8888/udp/239.77.1.70:5146
海南卫视,http://nas147.myds.me:8888/udp/239.253.43.35:5146
海南卫视,http://nas147.myds.me:8888/udp/239.253.43.101:5146
宁夏卫视,http://nas147.myds.me:8888/udp/239.77.0.73:5146
宁夏卫视,http://nas147.myds.me:8888/udp/239.77.1.47:5146
西藏卫视,http://nas147.myds.me:8888/udp/239.77.0.74:5146
西藏卫视,http://nas147.myds.me:8888/udp/239.77.1.49:5146
新疆卫视,http://nas147.myds.me:8888/udp/239.77.0.75:5146
新疆卫视,http://nas147.myds.me:8888/udp/239.77.1.53:5146
甘肃卫视,http://nas147.myds.me:8888/udp/239.77.1.57:5146
甘肃卫视,http://nas147.myds.me:8888/udp/239.77.0.189:5146
兵团卫视,http://nas147.myds.me:8888/udp/239.77.0.77:5146
兵团卫视,http://nas147.myds.me:8888/udp/239.77.1.80:5146
厦门卫视,http://nas147.myds.me:8888/udp/239.77.0.96:5146
三沙卫视,http://nas147.myds.me:8888/udp/239.77.1.117:5146
三沙卫视,http://nas147.myds.me:8888/udp/239.253.43.113:5146
吉林延边卫视,http://nas147.myds.me:8888/udp/239.77.0.10:5146
延边卫视,http://nas147.myds.me:8888/udp/239.77.1.99:5146
CCTV兵器科技,http://nas147.myds.me:8888/udp/239.253.43.18:5146
CCTV兵器科技,http://nas147.myds.me:8888/udp/239.253.43.9:5146
CCTV电视指南,http://nas147.myds.me:8888/udp/239.253.43.19:5146
CCTV电视指南,http://nas147.myds.me:8888/udp/239.253.43.10:5146
CCTV风云足球,http://nas147.myds.me:8888/udp/239.253.43.20:5146
CCTV风云足球,http://nas147.myds.me:8888/udp/239.253.43.14:5146
CCTV央视台球,http://nas147.myds.me:8888/udp/239.253.43.21:5146
CCTV央视台球,http://nas147.myds.me:8888/udp/239.253.43.11:5146
CCTV高尔夫网球,http://nas147.myds.me:8888/udp/239.253.43.22:5146
CCTV高尔夫网球,http://nas147.myds.me:8888/udp/239.253.43.12:5146
CCTV女性时尚,http://nas147.myds.me:8888/udp/239.253.43.23:5146
CCTV女性时尚,http://nas147.myds.me:8888/udp/239.253.43.8:5146
CCTV世界地理,http://nas147.myds.me:8888/udp/239.253.43.24:5146
CCTV世界地理,http://nas147.myds.me:8888/udp/239.253.43.7:5146
CCTV怀旧剧场,http://nas147.myds.me:8888/udp/239.253.43.25:5146
CCTV怀旧剧场,http://nas147.myds.me:8888/udp/239.253.43.5:5146
CCTV风云剧场,http://nas147.myds.me:8888/udp/239.253.43.26:5146
CCTV风云剧场,http://nas147.myds.me:8888/udp/239.253.43.16:5146
CCTV央视精品,http://nas147.myds.me:8888/udp/239.253.43.27:5146
CCTV央视精品,http://nas147.myds.me:8888/udp/239.253.43.13:5146
CCTV第一剧场,http://nas147.myds.me:8888/udp/239.253.43.28:5146
CCTV第一剧场,http://nas147.myds.me:8888/udp/239.253.43.15:5146
CCTV风云音乐,http://nas147.myds.me:8888/udp/239.253.43.29:5146
CCTV风云音乐,http://nas147.myds.me:8888/udp/239.253.43.6:5146
广东卫视,http://nas147.myds.me:8888/udp/239.77.1.19:5146
广东卫视,http://nas147.myds.me:8888/udp/239.77.1.152:5146
广东卫视,http://nas147.myds.me:8888/udp/239.77.0.84:5146
广东卫视,http://nas147.myds.me:8888/udp/239.77.0.166:5146
广东珠江,http://nas147.myds.me:8888/udp/239.77.0.1:5146
广东珠江,http://nas147.myds.me:8888/udp/239.77.0.114:5146
广东新闻,http://nas147.myds.me:8888/udp/239.77.0.173:5146
广东民生,http://nas147.myds.me:8888/udp/239.77.0.225:5146
广东体育,http://nas147.myds.me:8888/udp/239.77.0.168:5146
经济科教,http://nas147.myds.me:8888/udp/239.77.0.85:5146
经济科教,http://nas147.myds.me:8888/udp/239.77.0.167:5146
大湾区卫视,http://nas147.myds.me:8888/udp/239.77.0.215:5146
广东影视,http://nas147.myds.me:8888/udp/239.77.0.217:5146
广东少儿,http://nas147.myds.me:8888/udp/239.77.0.250:5146
嘉佳卡通,http://nas147.myds.me:8888/udp/239.77.0.179:5146
南方购物,http://nas147.myds.me:8888/udp/239.77.0.22:5146
岭南戏曲,http://nas147.myds.me:8888/udp/239.77.0.16:5146
现代教育,http://nas147.myds.me:8888/udp/239.77.0.18:5146
广州综合,http://nas147.myds.me:8888/udp/239.253.43.71:5146
广州新闻,http://nas147.myds.me:8888/udp/239.253.43.72:5146
广州影视,http://nas147.myds.me:8888/udp/239.253.43.73:5146
广州法治,http://nas147.myds.me:8888/udp/239.253.43.74:5146
深圳卫视,http://nas147.myds.me:8888/udp/239.77.1.3:5146
深圳卫视,http://nas147.myds.me:8888/udp/239.77.1.148:5146
深圳卫视,http://nas147.myds.me:8888/udp/239.77.0.92:5146
深圳卫视,http://nas147.myds.me:8888/udp/239.77.0.130:5146
佛山公共,http://nas147.myds.me:8888/udp/239.253.43.53:5146
佛山南海,http://nas147.myds.me:8888/udp/239.253.43.54:5146
佛山顺德,http://nas147.myds.me:8888/udp/239.253.43.55:5146
佛山影视,http://nas147.myds.me:8888/udp/239.253.43.56:5146
佛山综合,http://nas147.myds.me:8888/udp/239.253.43.57:5146

CCTV1,http://112.91.153.50:9901/tsfile/live/0001_1.m3u8
CCTV2,http://112.91.153.50:9901/tsfile/live/0002_1.m3u8
CCTV3,http://112.91.153.50:9901/tsfile/live/0003_1.m3u8
CCTV4,http://112.91.153.50:9901/tsfile/live/0004_1.m3u8
CCTV5,http://112.91.153.50:9901/tsfile/live/0005_1.m3u8
CCTV6,http://112.91.153.50:9901/tsfile/live/0006_1.m3u8
CCTV7,http://112.91.153.50:9901/tsfile/live/0007_1.m3u8
CCTV8,http://112.91.153.50:9901/tsfile/live/0008_1.m3u8
CCTV9,http://112.91.153.50:9901/tsfile/live/0009_1.m3u8
CCTV10,http://112.91.153.50:9901/tsfile/live/0010_1.m3u8
CCTV11,http://112.91.153.50:9901/tsfile/live/0011_1.m3u8
CCTV12,http://112.91.153.50:9901/tsfile/live/0012_1.m3u8
CCTV13,http://112.91.153.50:9901/tsfile/live/0013_1.m3u8
CCTV14,http://112.91.153.50:9901/tsfile/live/0014_1.m3u8
CCTV15,http://112.91.153.50:9901/tsfile/live/0015_1.m3u8






杂源,#genre#

凤凰卫视,http://113.117.74.107:8081/hls/37/index.m3u8
翡翠台,hhttp://141.95.85.201:6666/livehttpplay?channel_id=20124&fbl=
翡翠台,http://210.6.4.148:8001/bysid/1
广东卫视,http://php.jdshipin.com:8880/chudian.php?id=gdws
广东珠江,http://php.jdshipin.com:8880/chudian.php?id=gdzj
大湾区卫视,http://php.jdshipin.com:8880/chudian.php?id=nfws
广东民生,http://php.jdshipin.com:8880/chudian.php?id=gdms
广东新闻,http://php.jdshipin.com:8880/chudian.php?id=gdxw
广东经济科教,http://php.jdshipin.com:8880/chudian.php?id=gdjjkj
广东体育,http://php.jdshipin.com:8880/chudian.php?id=gdty
广东少儿,http://php.jdshipin.com:8880/chudian.php?id=gdse
广东影视,http://php.jdshipin.com:8880/chudian.php?id=gdys
嘉佳卡通,http://php.jdshipin.com:8880/chudian.php?id=jjkt

广东卫视,http://gongzhuling.lnott.top:58000/hls/39/index.m3u8
大湾区卫视,http://91tv.top:9901/hls/18/index.m3u8
广东珠江,http://111.180.199.137:9895/php/触电.php?id=gdzj
广东卫视,http://111.180.199.137:9895/php/触电.php?id=gdws
大湾区卫视,http://111.180.199.137:9895/php/触电.php?id=nfws
广东新闻,http://111.180.199.137:9895/php/触电.php?id=gdxw
广东4K超高清,http://111.180.199.137:9895/php/触电.php?id=gdzy
广东民生,http://111.180.199.137:9895/php/触电.php?id=gdms
广东体育,http://111.180.199.137:9895/php/触电.php?id=gdty
广东影视,http://111.180.199.137:9895/php/触电.php?id=gdys
嘉佳卡通,http://111.180.199.137:9895/php/触电.php?id=jjkt
大湾区卫视,http://111.180.199.137:9895/php/触电.php?id=nfws
广东经济科教,http://111.180.199.137:9895/php/触电.php?id=gdjjkj


廈門卫视,http://163.197.220.179/小曾/jd.php?id=live1033
CCTV4,http://163.197.220.179/小曾/jd.php?id=live1034
海峽卫视,http://163.197.220.179/小曾/jd.php?id=live1035
浙江卫视,http://163.197.220.179/小曾/jd.php?id=live1036
東方卫视,http://163.197.220.179/小曾/jd.php?id=live1037
湖南卫视,http://163.197.220.179/小曾/jd.php?id=live1038
中天新闻,http://livetv.skycf.eu.org/live.m3u8?c=7
中天亚洲,http://livetv.skycf.eu.org/live.m3u8?c=3
台视新闻,http://livetv.skycf.eu.org/live.m3u8?c=4
TVBS新闻,http://livetv.skycf.eu.org/live.m3u8?c=5
中视新闻,http://livetv.skycf.eu.org/live.m3u8?c=6
公视新闻,http://livetv.skycf.eu.org/live.m3u8?c=8
东森新闻,http://livetv.skycf.eu.org/live.m3u8?c=9
镜新闻,http://livetv.skycf.eu.org/live.m3u8?c=10
民视新闻,http://livetv.skycf.eu.org/live.m3u8?c=11
三立新闻,http://livetv.skycf.eu.org/live.m3u8?c=12
4gtv,#genre#
中視,video://https://www.4gtv.tv/channel/4gtv-4gtv040?set=1&ch=4
中視新聞,video://https://www.4gtv.tv/channel/4gtv-4gtv074?set=1&ch=33
中視經典,video://https://www.4gtv.tv/channel/4gtv-4gtv080?set=1&ch=124
中視菁采,video://https://www.4gtv.tv/channel/4gtv-4gtv064?set=1&ch=123
大愛,video://https://www.4gtv.tv/channel/4gtv-live007?set=1&ch=209
民視,video://https://www.4gtv.tv/channel/4gtv-4gtv002?set=1&ch=3
民視第一,video://https://www.4gtv.tv/channel/4gtv-4gtv003?set=1&ch=1
民視台灣,video://https://www.4gtv.tv/channel/4gtv-4gtv001?set=1&ch=2
民視綜藝,video://https://www.4gtv.tv/channel/4gtv-4gtv004?set=4&ch=16
公視戲劇,video://https://www.4gtv.tv/channel/4gtv-4gtv042?set=1&ch=7
客家電視,video://https://www.4gtv.tv/channel/4gtv-4gtv043?set=1&ch=107
原住民電視,video://https://www.4gtv.tv/channel/4gtv-live014?set=1&ch=273
愛爾達娛樂,video://https://www.4gtv.tv/channel/4gtv-4gtv070?set=1&ch=19
愛爾達生活旅遊,video://https://www.4gtv.tv/channel/4gtv-live120?set=1&ch=237
華視,video://https://www.4gtv.tv/channel/4gtv-4gtv041?set=1&ch=6
尼克兒童,video://https://www.4gtv.tv/channel/4gtv-live105?set=1&ch=185
MOMO親子,video://https://www.4gtv.tv/channel/4gtv-live107?set=1&ch=231
亞洲旅遊,video://https://www.4gtv.tv/channel/litv-longturn17?set=1&ch=250
TVBS歡樂,video://https://www.4gtv.tv/channel/4gtv-4gtv068?set=1&ch=184
三立綜合,video://https://www.4gtv.tv/channel/4gtv-live207?set=1&ch=169
八大綜藝,video://https://www.4gtv.tv/channel/4gtv-4gtv039?set=1&ch=114
人間衛視,video://https://www.4gtv.tv/channel/4gtv-live008?set=1&ch=210
大愛2,video://https://www.4gtv.tv/channel/4gtv-live106?set=1&ch=230
華視新聞,video://https://www.4gtv.tv/channel/4gtv-4gtv052?set=1&ch=34
鏡電視新聞,video://https://www.4gtv.tv/channel/4gtv-4gtv075?set=1&ch=268
東森新聞,video://https://www.4gtv.tv/channel/4gtv-live114?set=1&ch=234
中天新聞,video://https://www.4gtv.tv/channel/4gtv-4gtv009?set=1&ch=30
民視新聞,video://https://www.4gtv.tv/channel/litv-ftv13?set=1&ch=31
TVBS新聞,video://https://www.4gtv.tv/channel/4gtv-live072?set=1&ch=129
TVBS,video://https://www.4gtv.tv/channel/4gtv-4gtv073?set=1&ch=183
東森財經,video://https://www.4gtv.tv/channel/4gtv-live019?set=1&ch=211
amc電影,video://https://www.4gtv.tv/channel/4gtv-4gtv017?set=1&ch=39
博斯無限,video://https://www.4gtv.tv/channel/litv-longturn10?set=1&ch=51
博斯運動,video://https://www.4gtv.tv/channel/litv-longturn07?set=1&ch=50
龍華日韓,video://https://www.4gtv.tv/channel/litv-longturn11?set=1&ch=28
靖天日本,video://https://www.4gtv.tv/channel/4gtv-4gtv047?set=1&ch=22
TVBS精采,video://https://www.4gtv.tv/channel/4gtv-4gtv067?set=1&ch=227
智林體育,video://https://www.4gtv.tv/channel/4gtv-4gtv101?set=1&ch=58
i-Fun動漫,video://https://www.4gtv.tv/channel/litv-ftv15?set=1&ch=60
韓國娛樂,video://https://www.4gtv.tv/channel/4gtv-4gtv016?set=1&ch=76
靖天綜合,video://https://www.4gtv.tv/channel/4gtv-4gtv046?set=1&ch=21
民視旅遊,video://https://www.4gtv.tv/channel/litv-ftv07?set=1&ch=61
寰宇新聞,video://https://www.4gtv.tv/channel/litv-longturn14?set=1&ch=36
三立iNEWS,video://https://www.4gtv.tv/channel/4gtv-live089?set=1&ch=229
好消息,video://https://www.4gtv.tv/channel/litv-ftv16?set=1&ch=9
好消息2,video://https://www.4gtv.tv/channel/litv-ftv17?set=1&ch=8
新唐人亞太,video://https://www.4gtv.tv/channel/4gtv-live050?set=1&ch=223
ARIRANGvideo://https://www.4gtv.tv/channel/4gtv-4gtv079?set=1&ch=189
GlobalTrekker,video://https://www.4gtv.tv/channel/4gtv-live112?set=1&ch=252
東森購物四,video://https://www.4gtv.tv/channel/4gtv-live049?set=1&ch=286
LiveABC互動英語,video://https://www.4gtv.tv/channel/4gtv-live030?set=1&ch=188
達文西,video://https://www.4gtv.tv/channel/4gtv-4gtv018?set=1&ch=11
ELTV生活英語,video://https://www.4gtv.tv/channel/litv-longturn20?set=1&ch=106
NickJr.兒童,video://https://www.4gtv.tv/channel/4gtv-live032?set=1&ch=219
